"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G01130",248.174619804712,-1.28708686486327,0.284523490262592,-4.52365765538514,6.07800072784605e-06,0.000495357059319453
"AT2G01140",2288.33285800981,-1.85679794714302,0.306476007721105,-6.05854259506251,1.3736037642446e-09,4.47794827143738e-07
"AT3G01040",394.539005442542,1.25354643508883,0.246397824620453,5.087489863272,3.62833772905154e-07,4.42551178251654e-05
"AT3G01060",360.371891911385,3.66061726751091,0.381963811009798,9.58367563103253,9.3651379956091e-22,2.137124490598e-18
"AT3G01070",3.69213361449034,2.34901258590152,0.799910264302442,2.93659512914235,0.00331837025550214,0.111469244994138
"AT3G01130",440.754478743046,-1.15862049772384,0.2696243513143,-4.29716563832636,1.72995926201683e-05,0.00112793343883497
"AT3G01300",177.655901124434,-1.40788799426073,0.271616902945002,-5.1833592791749,2.17924665290309e-07,3.31536057461656e-05
"AT3G06365",96.4027797267159,-1.4825911087074,0.506318484425031,-2.92817891171998,0.00340953789686654,0.111569784033488
"AT4G00026",196.199530826747,-1.56419558881124,0.271053259323196,-5.7708053122731,7.88935825427474e-09,2.00039061513944e-06
"AT4G00040",492.837731661332,-1.06226213809529,0.32260021652181,-3.29281284913049,0.000991904761184175,0.0411550302731325
"AT4G00050",363.247219231419,-2.01820982761596,0.46428045858724,-4.34696268233467,1.38035693314019e-05,0.00095453773376543
"AT4G00090",264.509337185726,-1.48491877471745,0.305665298605513,-4.85798938084188,1.18583767789099e-06,0.000128861027664154
"AT4G00100",1589.56457745791,-1.65533949265846,0.294567817438237,-5.61955310343953,1.91452028345017e-08,4.36893528683328e-06
"AT4G00150",459.117458803303,-2.35927969952364,0.317733915119158,-7.4253316604205,1.12497663782505e-13,6.4179917187919e-11
"AT4G00165",14.9304641143401,-2.9665583504612,0.656959642159699,-4.51558689466661,6.31416483171658e-06,0.00049685945330956
"AT4G00180",230.103130754572,-1.47768754598922,0.342189793492302,-4.31832735543722,1.57216130100571e-05,0.00105519767320442
"AT4G00200",16.9448625348687,-2.23259666745553,0.468238675255607,-4.76807403027266,1.85995442275379e-06,0.000184539825770616
"AT4G05320",2.0493009804879,3.4764079085074,1.23756588907014,2.80906894672045,0.00496850047801176,0.149185764352932
"AT5G01015",5.28333793505635,-2.54388907558429,0.816111603092638,-3.11708480303953,0.00182649023813662,0.0687317351136119
"AT5G01020",853.264318191942,-1.54992894233321,0.291896270157924,-5.30986210099449,1.0970821141912e-07,2.27594671325847e-05
"AT5G01040",97.0311075556569,2.81120713696069,0.419059352518867,6.70837464923092,1.96804121815564e-11,8.98214011966233e-09
"AT5G01100",712.861543079155,1.71755750273926,0.422548552937049,4.06475774393468,4.80823778624444e-05,0.00267619478736825
"AT5G01200",31.0245766541876,-1.72539318411205,0.370330536756528,-4.65906268282273,3.17652471644953e-06,0.000278801130882224
"AT5G01230",59.8656190191075,-1.34433329596869,0.315520986777228,-4.26067790196743,2.03807778150417e-05,0.00125699824253852
"AT5G01240",275.857946794194,-2.85461607744515,0.365296674897647,-7.8145142663699,5.51753851374069e-15,4.19700762945208e-12
"AT5G01530",2.15698338645848,3.97103702847646,1.45961725319886,2.72060159591403,0.0065163244529424,0.188637786206614
"AT5G47700",2.31961540061884,-5.15236135823578,1.27300653228118,-4.0473958519309,5.17906134520258e-05,0.00281395666422673
"AT5G52310",3.1508904063851,3.59265527523558,1.04937076791465,3.42362812561956,0.00061791115213791,0.0271167932534368
"AT5G62350",1.81512167044709,3.72263123711708,1.26779978780358,2.93629268038167,0.00332160765100849,0.111469244994138
"unassigned_gene_18",1.66925590616129,-3.71612344897615,1.36627817293712,-2.71988788416895,0.0065304053945322,0.188637786206614
"DA397_mgr01",2420.06260927582,-1.31768218864194,0.423405447277424,-3.11210495073902,0.00185758447602557,0.0687317351136119
"ArthCp005",19.7367649223039,1.73436995023548,0.424704231686642,4.0837124305254,4.43218742965823e-05,0.00252856292862002
"ArthCp006",38.0214526177528,1.17773304243506,0.319204573174746,3.68958699658202,0.000224618408125982,0.0104608001498671
