"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01170",197.143884540589,-1.21334918860948,0.358852173836251,-3.38119503537729,0.000721712962609427,0.0332489269743639
"AT1G04013",1.33474116008453,-2.73305986082796,1.44361202563981,-1.89320940272486,0.0583300274782593,1
"AT1G01180",173.73156524096,-1.27304443116779,0.308900225288495,-4.12121561251321,3.76878496592974e-05,0.00301031699153638
"AT1G08765",0.0552031378514484,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G01183",0.0567634223861871,0,3.72494504856527,0,1,NA
"AT1G01190",24.0730550871909,-0.131816601745373,0.562642980657272,-0.23428107392611,0.814766777922961,1
"AT1G01200",9.86753245082362,-0.0102144465867665,0.549990552135059,-0.018572040096169,0.985182507759451,1
"AT1G01210",118.145886139498,-1.01934086628673,0.301701707337153,-3.37863804379342,0.000728458493961025,0.0332489269743639
"AT1G04017",0,NA,NA,NA,NA,NA
"AT1G01220",257.40831148157,-0.59905907418164,0.269734073993691,-2.22092472527461,0.0263560602480343,0.619109389609539
"AT1G04023",0,NA,NA,NA,NA,NA
"AT1G01225",9.73915934291535,0.710134379267625,0.515629528269526,1.37721821644091,0.168444791449518,1
"AT1G01230",378.744503554358,0.943087927469301,0.251067765678136,3.75630828163869,0.000172438258707893,0.00918233727619528
"AT1G01240",21.6697391109949,0.0522438454009187,0.548013934289579,0.0953330602234509,0.924050283968119,1
"AT1G01250",0,NA,NA,NA,NA,NA
"AT1G01260",0,NA,NA,NA,NA,NA
"AT1G01270",0,NA,NA,NA,NA,NA
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",0,NA,NA,NA,NA,NA
"AT1G01300",0.248559967017822,1.21677386010002,3.10774258087694,0.391529809317951,0.695405659048586,1
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",0,NA,NA,NA,NA,NA
"AT1G01320",0.642461694866235,-1.00060075585741,1.85446992985985,-0.539561596414253,0.589499407108599,1
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",0,NA,NA,NA,NA,NA
"AT1G01350",0,NA,NA,NA,NA,NA
"AT1G01355",0,NA,NA,NA,NA,NA
"AT1G01360",0,NA,NA,NA,NA,NA
"AT1G01370",0,NA,NA,NA,NA,NA
"AT1G01380",0,NA,NA,NA,NA,NA
"AT1G01390",0,NA,NA,NA,NA,NA
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",0,NA,NA,NA,NA,NA
"AT1G01430",0,NA,NA,NA,NA,NA
"AT1G01440",0.051398334110671,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G01448",0,NA,NA,NA,NA,NA
"AT1G01450",0,NA,NA,NA,NA,NA
"AT1G01453",0,NA,NA,NA,NA,NA
"AT1G01460",0,NA,NA,NA,NA,NA
"AT1G01470",0.355402492835576,1.424994179774,2.5283576772183,0.563604664250579,0.57302321181332,1
"AT1G01480",0,NA,NA,NA,NA,NA
"AT1G01490",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G01500",0,NA,NA,NA,NA,NA
"AT1G01510",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G01520",0,NA,NA,NA,NA,NA
"AT1G01530",0,NA,NA,NA,NA,NA
"AT1G01540",0.175245418217007,-0.629805537682392,3.72494504856527,-0.169077806375955,0.865735441536009,1
"AT1G01550",0.165347346976877,0.812852803502518,3.72494504856527,0.218218736895354,0.827258686920572,1
"AT1G01560",0,NA,NA,NA,NA,NA
"AT1G01570",0,NA,NA,NA,NA,NA
"AT1G01580",0,NA,NA,NA,NA,NA
"AT1G01590",0,NA,NA,NA,NA,NA
"AT1G01600",0,NA,NA,NA,NA,NA
"AT1G01610",0.119206445972609,0,3.72494504856527,0,1,1
"AT1G01620",0.219372777483052,-1.97168166351841,3.53373877164991,-0.557959088356106,0.576872321192576,1
"AT1G01630",0,NA,NA,NA,NA,NA
"AT1G01640",0,NA,NA,NA,NA,NA
"AT1G01650",0.0549410712739802,0,3.72494504856527,0,1,NA
"AT1G04027",0,NA,NA,NA,NA,NA
"AT1G01660",0,NA,NA,NA,NA,NA
"AT1G01670",0,NA,NA,NA,NA,NA
"AT1G01680",0,NA,NA,NA,NA,NA
"AT1G01690",0,NA,NA,NA,NA,NA
"AT1G01695",0,NA,NA,NA,NA,NA
"AT1G08775",0,NA,NA,NA,NA,NA
"AT1G04033",0,NA,NA,NA,NA,NA
"AT1G04037",0,NA,NA,NA,NA,NA
"AT1G01700",0.0638355927429037,0,3.72494504856527,0,1,NA
"AT1G01710",0,NA,NA,NA,NA,NA
"AT1G01715",0,NA,NA,NA,NA,NA
"AT1G01720",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G04043",0,NA,NA,NA,NA,NA
"AT1G01725",0,NA,NA,NA,NA,NA
"AT1G04047",0,NA,NA,NA,NA,NA
"AT1G01730",0,NA,NA,NA,NA,NA
"AT1G01740",0,NA,NA,NA,NA,NA
"AT1G01750",0,NA,NA,NA,NA,NA
"AT1G04053",0,NA,NA,NA,NA,NA
"AT1G01760",0,NA,NA,NA,NA,NA
"AT1G04057",0,NA,NA,NA,NA,NA
"AT1G01770",0,NA,NA,NA,NA,NA
"AT1G01780",0,NA,NA,NA,NA,NA
"AT1G01790",0,NA,NA,NA,NA,NA
"AT1G04063",0,NA,NA,NA,NA,NA
"AT1G01800",0,NA,NA,NA,NA,NA
"AT1G01810",0,NA,NA,NA,NA,NA
"AT1G01820",0.0476318822660917,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G01830",0,NA,NA,NA,NA,NA
"AT1G04067",0,NA,NA,NA,NA,NA
"AT1G01840",0,NA,NA,NA,NA,NA
"AT1G01860",0,NA,NA,NA,NA,NA
"AT1G04073",0,NA,NA,NA,NA,NA
"AT1G01870",0,NA,NA,NA,NA,NA
"AT1G01880",0,NA,NA,NA,NA,NA
"AT1G01890",0,NA,NA,NA,NA,NA
"AT1G01900",0,NA,NA,NA,NA,NA
"AT1G04077",0,NA,NA,NA,NA,NA
"AT1G01910",0,NA,NA,NA,NA,NA
"AT1G04083",0,NA,NA,NA,NA,NA
"AT1G01920",0,NA,NA,NA,NA,NA
"AT1G01930",0,NA,NA,NA,NA,NA
"AT1G01940",0,NA,NA,NA,NA,NA
"AT1G01950",0,NA,NA,NA,NA,NA
"AT1G01960",0.066482349263694,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G01970",0,NA,NA,NA,NA,NA
"AT1G01980",0,NA,NA,NA,NA,NA
"AT1G01990",0.0500937599980161,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G02000",0.0549410712739802,0,3.72494504856527,0,1,NA
"AT1G02010",0,NA,NA,NA,NA,NA
"AT1G02020",0,NA,NA,NA,NA,NA
"AT1G02030",0,NA,NA,NA,NA,NA
"AT1G02040",0,NA,NA,NA,NA,NA
"AT1G02050",0,NA,NA,NA,NA,NA
"AT1G02060",0,NA,NA,NA,NA,NA
"AT1G02065",0,NA,NA,NA,NA,NA
"AT1G02067",0,NA,NA,NA,NA,NA
"AT1G02070",0,NA,NA,NA,NA,NA
"AT1G02080",0.0899126019557109,0.81285613980979,3.72494504856527,0.218219632561526,0.827257989096791,NA
"AT1G02090",0.0596032229863047,0,3.72494504856527,0,1,NA
"AT1G02100",0.0522223910740879,0.331964465553935,3.72494504856527,0.0891192920233271,0.928987105580868,NA
"AT1G02110",0.0552131210466683,0,3.72494504856527,0,1,NA
"AT1G02120",0.119206445972609,0,3.72494504856527,0,1,1
"AT1G02130",0,NA,NA,NA,NA,NA
"AT1G04087",0,NA,NA,NA,NA,NA
"AT1G02136",0,NA,NA,NA,NA,NA
"AT1G02140",0,NA,NA,NA,NA,NA
"AT1G02145",0,NA,NA,NA,NA,NA
"AT1G02150",0,NA,NA,NA,NA,NA
"AT1G02160",0,NA,NA,NA,NA,NA
"AT1G02170",0.0945031107637071,0.81285613980979,3.72494504856527,0.218219632561526,0.827257989096791,NA
"AT1G02180",0,NA,NA,NA,NA,NA
"AT1G02190",0,NA,NA,NA,NA,NA
"AT1G02205",0.121335211709542,-0.629815546627357,3.72494504856527,-0.169080493380685,0.86573332804337,1
"AT1G08785",0,NA,NA,NA,NA,NA
"AT1G04093",0,NA,NA,NA,NA,NA
"AT1G02210",0,NA,NA,NA,NA,NA
"AT1G02220",0,NA,NA,NA,NA,NA
"AT1G02228",0,NA,NA,NA,NA,NA
"AT1G02230",0,NA,NA,NA,NA,NA
"AT1G02250",0,NA,NA,NA,NA,NA
"AT1G02260",0.066482349263694,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G02270",0,NA,NA,NA,NA,NA
"AT1G08795",0,NA,NA,NA,NA,NA
"AT1G02280",0,NA,NA,NA,NA,NA
"AT1G02290",0,NA,NA,NA,NA,NA
"AT1G02300",0,NA,NA,NA,NA,NA
"AT1G02305",0,NA,NA,NA,NA,NA
"AT1G04097",0,NA,NA,NA,NA,NA
"AT1G02310",0,NA,NA,NA,NA,NA
"AT1G04103",0,NA,NA,NA,NA,NA
"AT1G02320",0,NA,NA,NA,NA,NA
"AT1G02330",0.18059658079348,-0.629805537682392,3.72494504856527,-0.169077806375955,0.865735441536009,1
"AT1G02335",0,NA,NA,NA,NA,NA
"AT1G02340",0,NA,NA,NA,NA,NA
"AT1G02350",0,NA,NA,NA,NA,NA
"AT1G04107",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G02360",0.0552031378514484,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G02370",0,NA,NA,NA,NA,NA
"AT1G02380",0,NA,NA,NA,NA,NA
"AT1G02390",0,NA,NA,NA,NA,NA
"AT1G02400",0,NA,NA,NA,NA,NA
"AT1G02405",0,NA,NA,NA,NA,NA
"AT1G02410",0,NA,NA,NA,NA,NA
"AT1G02420",0,NA,NA,NA,NA,NA
"AT1G04117",0,NA,NA,NA,NA,NA
"AT1G02430",0,NA,NA,NA,NA,NA
"AT1G04123",0,NA,NA,NA,NA,NA
"AT1G02440",0,NA,NA,NA,NA,NA
"AT1G02450",0,NA,NA,NA,NA,NA
"AT1G02460",0,NA,NA,NA,NA,NA
"AT1G02470",0,NA,NA,NA,NA,NA
"AT1G02475",0,NA,NA,NA,NA,NA
"AT1G02480",0,NA,NA,NA,NA,NA
"AT1G02490",0,NA,NA,NA,NA,NA
"AT1G02500",0.318472472896486,-1.08870889975739,2.88246711256134,-0.377700371675697,0.70565319166316,1
"AT1G02510",0,NA,NA,NA,NA,NA
"AT1G02520",0,NA,NA,NA,NA,NA
"AT1G02530",0,NA,NA,NA,NA,NA
"AT1G02540",0,NA,NA,NA,NA,NA
"AT1G02550",0,NA,NA,NA,NA,NA
"AT1G02560",0.189367862312755,-1.11070054824552,3.72494504856527,-0.298179042580327,0.765566516259476,1
"AT1G02570",0,NA,NA,NA,NA,NA
"AT1G02575",0,NA,NA,NA,NA,NA
"AT1G02580",0,NA,NA,NA,NA,NA
"AT1G08805",0,NA,NA,NA,NA,NA
"AT1G04127",0,NA,NA,NA,NA,NA
"AT1G02590",0,NA,NA,NA,NA,NA
"AT1G02600",0,NA,NA,NA,NA,NA
"AT1G02610",0,NA,NA,NA,NA,NA
"AT1G02620",0,NA,NA,NA,NA,NA
"AT1G04133",0,NA,NA,NA,NA,NA
"AT1G04137",0,NA,NA,NA,NA,NA
"AT1G02630",0,NA,NA,NA,NA,NA
"AT1G02640",0,NA,NA,NA,NA,NA
"AT1G02650",0,NA,NA,NA,NA,NA
"AT1G02660",0.0552031378514484,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G02670",0,NA,NA,NA,NA,NA
"AT1G02680",0,NA,NA,NA,NA,NA
"AT1G02681",0,NA,NA,NA,NA,NA
"AT1G04143",0,NA,NA,NA,NA,NA
"AT1G02690",0,NA,NA,NA,NA,NA
"AT1G02700",0,NA,NA,NA,NA,NA
"AT1G02705",0,NA,NA,NA,NA,NA
"AT1G02710",0,NA,NA,NA,NA,NA
"AT1G02720",0,NA,NA,NA,NA,NA
"AT1G02730",0,NA,NA,NA,NA,NA
"AT1G02740",0,NA,NA,NA,NA,NA
"AT1G02750",0,NA,NA,NA,NA,NA
"AT1G02760",0,NA,NA,NA,NA,NA
"AT1G02770",0,NA,NA,NA,NA,NA
"AT1G02780",0.200684870653108,-0.148913819135795,3.67588107027166,-0.0405110547074337,0.967685693895385,1
"AT1G02790",0,NA,NA,NA,NA,NA
"AT1G02800",0,NA,NA,NA,NA,NA
"AT1G02810",0,NA,NA,NA,NA,NA
"AT1G02813",0,NA,NA,NA,NA,NA
"AT1G02816",0.0500937599980161,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G02820",0,NA,NA,NA,NA,NA
"AT1G02830",0,NA,NA,NA,NA,NA
"AT1G02840",0.332776411293531,-1.88611089678145,2.55662816602328,-0.737733754891393,0.460676255800064,1
"AT1G02850",0,NA,NA,NA,NA,NA
"AT1G02860",0,NA,NA,NA,NA,NA
"AT1G04147",0,NA,NA,NA,NA,NA
"AT1G02870",0,NA,NA,NA,NA,NA
"AT1G04153",0,NA,NA,NA,NA,NA
"AT1G08815",0,NA,NA,NA,NA,NA
"AT1G02880",0,NA,NA,NA,NA,NA
"AT1G02890",0.102572953540072,0.331961129246662,3.72494504856527,0.089118396357155,0.928987817386817,NA
"AT1G02900",0,NA,NA,NA,NA,NA
"AT1G02910",0,NA,NA,NA,NA,NA
"AT1G02920",0.510277398656077,0.944715903608247,2.28262375547344,0.413872808141481,0.678967258930859,1
"AT1G02930",0.532890479370245,2.94682454128443,2.20726380228968,1.33505770276646,0.181857461548856,1
"AT1G02940",0,NA,NA,NA,NA,NA
"AT1G02950",0,NA,NA,NA,NA,NA
"AT1G02952",0,NA,NA,NA,NA,NA
"AT1G02960",0,NA,NA,NA,NA,NA
"AT1G02965",0,NA,NA,NA,NA,NA
"AT1G02970",0,NA,NA,NA,NA,NA
"AT1G02980",0,NA,NA,NA,NA,NA
"AT1G02990",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G03000",0,NA,NA,NA,NA,NA
"AT1G03010",0,NA,NA,NA,NA,NA
"AT1G03020",0,NA,NA,NA,NA,NA
"AT1G03030",0,NA,NA,NA,NA,NA
"AT1G03040",0,NA,NA,NA,NA,NA
"AT1G03050",0,NA,NA,NA,NA,NA
"AT1G03055",0,NA,NA,NA,NA,NA
"AT1G03060",0.111001557096976,-0.629815546627357,3.72494504856527,-0.169080493380685,0.86573332804337,1
"AT1G03070",0,NA,NA,NA,NA,NA
"AT1G03080",0.0476318822660917,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G03090",0.0476318822660917,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G04157",0,NA,NA,NA,NA,NA
"AT1G03100",0,NA,NA,NA,NA,NA
"AT1G04163",0,NA,NA,NA,NA,NA
"AT1G03103",0,NA,NA,NA,NA,NA
"AT1G03106",0,NA,NA,NA,NA,NA
"AT1G03110",0,NA,NA,NA,NA,NA
"AT1G03120",0,NA,NA,NA,NA,NA
"AT1G03130",0.714495018221877,1.90383268360076,1.90142381656403,1.00126687538872,0.316697802707981,1
"AT1G03140",0,NA,NA,NA,NA,NA
"AT1G03150",0,NA,NA,NA,NA,NA
"AT1G04167",0,NA,NA,NA,NA,NA
"AT1G03160",0,NA,NA,NA,NA,NA
"AT1G03165",0,NA,NA,NA,NA,NA
"AT1G04173",0,NA,NA,NA,NA,NA
"AT1G03170",0,NA,NA,NA,NA,NA
"AT1G03180",0,NA,NA,NA,NA,NA
"AT1G03190",0,NA,NA,NA,NA,NA
"AT1G04177",0,NA,NA,NA,NA,NA
"AT1G03200",0,NA,NA,NA,NA,NA
"AT1G03210",0,NA,NA,NA,NA,NA
"AT1G03220",0.0567634223861871,0,3.72494504856527,0,1,NA
"AT1G03230",0.162865809119666,-0.148923872371501,3.72494504856527,-0.0399801528424861,0.968108949377648,1
"AT1G03240",0,NA,NA,NA,NA,NA
"AT1G03250",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G03260",0,NA,NA,NA,NA,NA
"AT1G03270",0,NA,NA,NA,NA,NA
"AT1G03280",0,NA,NA,NA,NA,NA
"AT1G03290",0.0561313183548577,-0.629812210320084,3.72494504856527,-0.169079597714513,0.865734032539181,NA
"AT1G03300",0,NA,NA,NA,NA,NA
"AT1G03310",0,NA,NA,NA,NA,NA
"AT1G03320",0,NA,NA,NA,NA,NA
"AT1G03325",0,NA,NA,NA,NA,NA
"AT1G03330",0,NA,NA,NA,NA,NA
"AT1G03340",0,NA,NA,NA,NA,NA
"AT1G03350",0.132244181325748,-1.11069721193825,3.72494504856527,-0.298178146914155,0.765567199824085,1
"AT1G03360",0,NA,NA,NA,NA,NA
"AT1G03365",0,NA,NA,NA,NA,NA
"AT1G03370",0,NA,NA,NA,NA,NA
"AT1G03380",0,NA,NA,NA,NA,NA
"AT1G03390",0,NA,NA,NA,NA,NA
"AT1G03395",0,NA,NA,NA,NA,NA
"AT1G03400",0.0549410712739802,0,3.72494504856527,0,1,NA
"AT1G03410",0,NA,NA,NA,NA,NA
"AT1G04183",0,NA,NA,NA,NA,NA
"AT1G03420",0,NA,NA,NA,NA,NA
"AT1G03430",0.0561313183548577,-0.629812210320084,3.72494504856527,-0.169079597714513,0.865734032539181,NA
"AT1G03440",0,NA,NA,NA,NA,NA
"AT1G03445",0,NA,NA,NA,NA,NA
"AT1G03457",0,NA,NA,NA,NA,NA
"AT1G03470",0,NA,NA,NA,NA,NA
"AT1G03475",0.167614184771561,-1.57776941110076,3.72054248558577,-0.42406972026617,0.671514967520615,1
"AT1G03490",0,NA,NA,NA,NA,NA
"AT1G03495",0,NA,NA,NA,NA,NA
"AT1G04187",0,NA,NA,NA,NA,NA
"AT1G04193",0,NA,NA,NA,NA,NA
"AT1G03502",0,NA,NA,NA,NA,NA
"AT1G03506",0,NA,NA,NA,NA,NA
"AT1G04197",0,NA,NA,NA,NA,NA
"AT1G03510",0,NA,NA,NA,NA,NA
"AT1G03515",0,NA,NA,NA,NA,NA
"AT1G03520",0,NA,NA,NA,NA,NA
"AT1G03530",0.101883942675924,0.331961129246662,3.72494504856527,0.089118396357155,0.928987817386817,NA
"AT1G03540",0,NA,NA,NA,NA,NA
"AT1G03550",0,NA,NA,NA,NA,NA
"AT1G03545",0,NA,NA,NA,NA,NA
"AT1G08825",0,NA,NA,NA,NA,NA
"AT1G03560",0.107235105252396,0.331961129246662,3.72494504856527,0.089118396357155,0.928987817386817,NA
"AT1G03570",0,NA,NA,NA,NA,NA
"AT1G03580",0,NA,NA,NA,NA,NA
"AT1G03590",0.166838328238701,0.331957792939389,3.72494504856527,0.089117500690983,0.928988529192823,1
"AT1G03600",0.320224317690585,1.29631283236425,2.64360153398296,0.490358632229712,0.623880144098345,1
"AT1G03610",0,NA,NA,NA,NA,NA
"AT1G03620",0,NA,NA,NA,NA,NA
"AT1G03630",0,NA,NA,NA,NA,NA
"AT1G03640",0,NA,NA,NA,NA,NA
"AT1G03650",0,NA,NA,NA,NA,NA
"AT1G03660",0,NA,NA,NA,NA,NA
"AT1G04203",0,NA,NA,NA,NA,NA
"AT1G03670",0,NA,NA,NA,NA,NA
"AT1G03680",0.0500937599980161,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G03687",0,NA,NA,NA,NA,NA
"AT1G03700",0,NA,NA,NA,NA,NA
"AT1G03710",0,NA,NA,NA,NA,NA
"AT1G03720",0,NA,NA,NA,NA,NA
"AT1G04207",0,NA,NA,NA,NA,NA
"AT1G03730",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G03740",0.191096417155984,1.62677863181719,3.70604856351953,0.438952324540584,0.660696081762481,1
"AT1G04213",0,NA,NA,NA,NA,NA
"AT1G03743",0,NA,NA,NA,NA,NA
"AT1G03746",0,NA,NA,NA,NA,NA
"AT1G03750",0,NA,NA,NA,NA,NA
"AT1G03760",0,NA,NA,NA,NA,NA
"AT1G03770",0,NA,NA,NA,NA,NA
"AT1G03780",0,NA,NA,NA,NA,NA
"AT1G03790",0,NA,NA,NA,NA,NA
"AT1G03800",0,NA,NA,NA,NA,NA
"AT1G03810",0,NA,NA,NA,NA,NA
"AT1G03820",0,NA,NA,NA,NA,NA
"AT1G03830",0,NA,NA,NA,NA,NA
"AT1G03840",0,NA,NA,NA,NA,NA
"AT1G03850",0.212450156705748,-1.93010052250521,3.70588814136302,-0.520819962416706,0.602492195453247,1
"AT1G03860",0,NA,NA,NA,NA,NA
"AT1G03870",0.0899126019557109,0.81285613980979,3.72494504856527,0.218219632561526,0.827257989096791,NA
"AT1G03880",0,NA,NA,NA,NA,NA
"AT1G03890",0,NA,NA,NA,NA,NA
"AT1G03900",0.273434632256909,-1.95664058097164,2.98369286003803,-0.655778149010518,0.511966877716585,1
"AT1G03905",0,NA,NA,NA,NA,NA
"AT1G03910",0.159801144463164,-0.629805537682393,3.72494504856527,-0.169077806375955,0.865735441536009,1
"AT1G03920",0,NA,NA,NA,NA,NA
"AT1G03930",0,NA,NA,NA,NA,NA
"AT1G04217",0,NA,NA,NA,NA,NA
"AT1G03935",0,NA,NA,NA,NA,NA
"AT1G04223",0,NA,NA,NA,NA,NA
"AT1G03940",0,NA,NA,NA,NA,NA
"AT1G04227",0,NA,NA,NA,NA,NA
"AT1G03950",0.0638355927429037,0,3.72494504856527,0,1,NA
"AT1G03960",0.0476318822660917,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G03970",0,NA,NA,NA,NA,NA
"AT1G04233",0,NA,NA,NA,NA,NA
"AT1G03980",0,NA,NA,NA,NA,NA
"AT1G03982",0,NA,NA,NA,NA,NA
"AT1G03990",0,NA,NA,NA,NA,NA
"AT1G04000",0.189596270651235,0.331967801884354,3.72494504856527,0.0891201876957131,0.928986393770037,1
"AT1G04010",0,NA,NA,NA,NA,NA
"AT1G04020",0,NA,NA,NA,NA,NA
"AT1G04030",0,NA,NA,NA,NA,NA
"AT1G04040",0.0549410712739802,0,3.72494504856527,0,1,NA
"AT1G04237",0,NA,NA,NA,NA,NA
"AT1G04050",0,NA,NA,NA,NA,NA
"AT1G04070",0,NA,NA,NA,NA,NA
"AT1G04080",0.24861082669824,-1.11070470406894,3.40472509549739,-0.326224488883933,0.744254514547726,1
"AT1G04090",0,NA,NA,NA,NA,NA
"AT1G04100",0,NA,NA,NA,NA,NA
"AT1G04105",0,NA,NA,NA,NA,NA
"AT1G04110",0,NA,NA,NA,NA,NA
"AT1G04120",0.0476318822660917,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G04243",0,NA,NA,NA,NA,NA
"AT1G04130",0,NA,NA,NA,NA,NA
"AT1G04140",0.263282640533986,-1.77309968075689,3.7124706322735,-0.477606385715987,0.63293038501014,1
"AT1G04150",0,NA,NA,NA,NA,NA
"AT1G04160",0,NA,NA,NA,NA,NA
"AT1G04170",0.0561313183548577,-0.629812210320084,3.72494504856527,-0.169079597714513,0.865734032539181,NA
"AT1G04180",0,NA,NA,NA,NA,NA
"AT1G04190",0,NA,NA,NA,NA,NA
"AT1G04200",0,NA,NA,NA,NA,NA
"AT1G04210",0.151043788642932,0.331971138191627,3.72494504856527,0.0891210833618851,0.928985681964202,1
"AT1G04220",0.0422807196896191,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G04247",0,NA,NA,NA,NA,NA
"AT1G04230",0.0500013406109956,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G04240",0.0552031378514484,0.331964465553935,3.72494504856527,0.089119292023327,0.928987105580868,NA
"AT1G04253",0,NA,NA,NA,NA,NA
"AT1G04250",0,NA,NA,NA,NA,NA
"AT1G04260",0,NA,NA,NA,NA,NA
"AT1G04270",0.0500937599980161,-0.629812210320084,3.72494504856527,-0.169079597714513,0.86573403253918,NA
"AT1G04280",0,NA,NA,NA,NA,NA
"AT1G04290",0,NA,NA,NA,NA,NA
"AT1G04295",0,NA,NA,NA,NA,NA
"AT1G04300",0.357363967604818,-1.32707907869122,2.51655294126448,-0.527340020124674,0.597957487555956,1
"AT1G04310",0,NA,NA,NA,NA,NA
"AT1G04320",0,NA,NA,NA,NA,NA
"AT1G04330",0,NA,NA,NA,NA,NA
"AT1G04340",0,NA,NA,NA,NA,NA
"AT1G04350",0,NA,NA,NA,NA,NA
"AT1G04360",0,NA,NA,NA,NA,NA
"AT1G04370",0,NA,NA,NA,NA,NA
"AT1G04380",0,NA,NA,NA,NA,NA
"AT1G04257",0,NA,NA,NA,NA,NA
"AT1G04390",0.139764577230687,1.21758287988849,3.72286842052326,0.327055039919288,0.743626256345279,1
"AT1G04400",0.208590330348526,-1.08758842185916,3.61956422066051,-0.300474962055154,0.763814891964268,1
"AT1G04410",0.385360481437337,-1.36997072755369,2.69179691664581,-0.508942825174485,0.610792300865456,1
